label	video	trace	time_0	time_10	time_20	time_30	time_40	time_50	time_60	time_70	time_80	time_90	time_100	time_110	time_120	time_130	time_140	time_150	time_160	time_170	time_180	time_190	time_200	time_210	time_220	time_230	time_240	time_250	time_260	time_270	time_280	time_290	time_300	time_310	time_320	time_330	time_340	time_350	time_360	time_370	time_380	time_390	time_400	time_410	time_420	time_430	time_440	time_450	time_460	time_470	time_480	time_490	time_500	time_510	time_520	time_530	time_540	time_550	time_560	time_570	time_580	time_590	time_600
PR8	1001	trace_053	103.924	104.118	104.556	104.312	103.812	104.431	104.285	104.444	103.764	104.229	104.167	104.542	104.16	103.514	104.0	103.812	104.312	104.694	104.285	104.59	104.382	104.188	105.014	104.944	104.708	103.958	104.694	104.153	104.924	104.882	105.167	105.757	105.938	104.854	104.674	105.806	105.493	104.917	104.167	103.993	104.438	104.972	104.444	104.042	104.694	104.424	104.014	104.194	104.91	104.354	105.174	104.778	105.049	104.903	104.66	105.562	104.854	104.215	104.403	104.556	104.562
PR8	1001	trace_054	105.0	106.167	106.34	106.764	106.75	106.715	105.903	104.111	104.222	102.681	103.653	103.931	103.257	104.028	103.799	103.132	103.924	104.062	104.299	103.583	103.0	102.958	103.292	103.056	102.799	103.354	104.382	105.035	103.042	103.153	103.215	103.09	103.556	103.417	103.986	103.09	103.264	103.736	103.361	103.694	104.083	104.167	103.417	103.764	103.604	103.785	103.431	102.951	102.639	103.569	103.361	103.375	102.972	103.597	103.764	103.5	104.014	103.66	105.257	103.583	104.444
PR8	1001	trace_055	102.715	102.188	102.778	102.826	102.285	103.062	102.278	102.569	102.451	102.715	102.667	102.625	102.993	102.438	102.528	103.09	102.382	102.583	102.597	102.778	102.319	102.569	102.972	102.542	102.465	102.646	102.41	103.083	103.069	102.771	103.125	103.465	102.799	102.354	102.903	103.132	102.444	102.472	103.028	103.007	102.236	102.569	103.368	102.924	102.667	103.354	103.021	102.958	103.188	102.694	102.986	103.125	103.569	102.66	102.764	103.181	102.646	102.91	103.278	103.16	102.75
PR8	1001	trace_056	105.674	105.625	106.049	105.354	105.924	106.597	105.236	106.465	105.681	106.854	107.16	106.757	105.958	106.229	106.097	106.069	106.243	105.979	106.382	105.743	106.701	106.25	105.715	105.847	105.41	104.778	105.903	105.771	106.125	106.132	105.25	105.715	105.91	104.965	105.215	104.903	104.681	105.097	105.014	105.896	105.458	104.882	106.16	105.903	105.576	106.771	105.215	105.41	105.083	106.264	105.333	106.09	106.417	106.493	107.0	106.583	105.896	105.583	105.701	106.521	105.757
PR8	1001	trace_057	103.625	103.778	104.486	103.375	104.465	104.472	104.722	104.535	104.264	104.632	104.882	104.618	104.41	104.59	105.292	104.979	104.674	104.84	105.278	105.389	105.431	105.472	105.632	105.417	105.514	105.243	105.194	105.66	106.118	105.417	106.056	106.278	106.354	107.431	106.861	107.368	110.944	109.958	108.181	106.069	107.042	108.056	106.653	107.083	107.132	107.785	107.965	108.292	106.611	106.306	105.861	105.917	105.993	106.604	106.139	106.833	107.833	106.819	106.292	106.611	106.424
PR8	1001	trace_058	103.257	102.917	102.875	102.924	102.785	103.097	102.965	103.931	103.688	102.979	103.104	103.181	103.229	103.167	103.111	103.021	103.5	103.535	103.271	103.319	103.201	103.382	102.729	103.389	103.569	103.472	103.153	103.243	103.653	103.618	102.646	103.75	103.104	103.646	102.903	103.556	103.597	104.396	103.847	103.062	103.333	103.319	102.965	103.569	103.507	103.688	102.938	103.146	103.188	103.625	104.347	103.812	104.236	103.097	103.562	103.597	103.431	103.028	103.84	103.806	103.604
PR8	1001	trace_059	125.655	123.94	126.476	122.643	121.536	121.893	121.44	120.619	119.19	118.631	118.298	118.702	115.964	116.75	113.405	113.429	115.81	114.417	113.024	112.226	112.833	113.56	113.048	114.321	117.5	117.107	115.083	115.369	113.44	118.631	115.762	117.0	116.988	115.31	115.226	116.75	118.655	122.179	124.726	119.917	121.536	122.238	114.595	118.762	119.786	120.202	119.548	117.893	120.917	118.655	120.333	121.345	120.631	121.012	120.298	119.667	117.762	118.298	118.881	118.333	115.81
PR8	1001	trace_060	102.535	103.222	102.507	103.59	103.535	103.569	103.201	103.611	102.972	102.951	103.312	103.236	103.146	103.236	103.604	102.861	102.236	104.042	103.236	102.694	103.132	103.424	102.965	103.104	103.736	103.194	102.896	103.16	102.736	102.951	103.278	103.229	102.535	103.667	103.5	102.618	102.694	103.028	102.681	103.25	102.764	102.944	102.722	103.514	103.146	102.986	103.271	102.938	103.111	102.611	103.014	103.778	103.438	103.215	103.535	102.729	103.215	103.278	103.521	103.292	102.674
PR8	1001	trace_061	107.0	105.931	106.181	106.694	107.382	106.806	108.493	108.903	108.181	110.306	109.611	110.569	109.826	110.438	110.319	110.667	112.694	112.479	112.41	113.979	114.958	114.993	115.771	115.146	115.396	113.979	112.25	113.833	113.424	112.917	114.16	113.0	114.056	114.882	113.66	114.66	116.153	113.479	113.868	114.875	115.111	118.132	118.25	119.146	116.299	118.16	118.194	117.958	117.736	118.104	118.965	119.326	119.576	114.674	114.549	114.535	117.66	119.736	115.222	113.646	113.597
PR8	1001	trace_062	103.229	103.764	103.764	103.688	103.146	103.826	104.167	103.792	104.736	104.056	104.271	104.417	103.847	103.778	104.611	104.576	104.569	104.944	104.91	105.361	106.007	105.035	104.181	104.514	104.639	104.188	105.0	104.604	105.236	104.688	104.972	104.181	104.931	103.917	104.34	103.625	104.771	104.632	104.521	104.389	103.931	104.25	104.243	104.465	104.382	103.944	104.125	103.764	104.153	104.319	104.528	104.285	104.278	104.764	104.528	104.424	104.556	103.59	104.458	104.139	104.701
PR8	1001	trace_063	105.819	105.132	104.972	106.632	106.194	108.472	106.382	105.833	104.875	105.396	106.014	105.736	106.354	107.014	106.382	106.757	106.264	105.507	105.66	104.806	105.965	104.625	106.306	105.938	106.25	107.083	106.764	106.583	106.486	104.771	105.847	105.014	105.083	105.583	105.056	105.493	106.222	106.049	107.319	107.097	107.5	106.819	107.021	105.25	105.66	105.361	105.035	104.472	106.333	105.444	105.382	105.285	106.125	105.458	105.792	105.882	105.715	105.347	105.368	106.806	106.222
PR8	1001	trace_064	103.799	104.965	104.361	103.639	104.708	104.382	105.271	104.299	105.021	105.257	105.264	104.396	104.431	104.333	104.5	104.66	104.556	105.257	105.139	105.243	104.944	104.965	104.91	105.562	106.049	106.361	106.66	105.757	106.361	105.535	105.188	105.507	106.681	106.181	106.278	105.819	106.639	106.333	107.785	107.611	109.056	108.542	109.812	109.104	110.347	109.007	109.812	109.139	109.785	109.618	109.368	111.312	110.458	110.493	110.021	110.299	109.167	109.25	108.931	110.139	111.389
PR8	1001	trace_065	107.111	107.229	108.424	107.826	108.444	107.667	108.243	106.757	108.222	108.118	108.535	107.153	107.312	107.84	108.653	109.535	109.521	112.118	110.535	111.229	110.986	110.694	111.451	112.944	113.097	113.188	112.049	112.368	112.007	111.847	112.632	112.375	111.66	111.812	114.326	111.931	112.556	111.646	112.083	113.812	114.569	114.847	113.965	114.528	113.174	115.028	113.875	114.451	111.993	112.618	112.326	113.722	113.076	114.299	113.396	113.062	112.799	113.021	113.611	114.278	113.972
PR8	1002	trace_001	109.764	108.069	108.653	108.333	108.931	108.069	106.931	106.861	107.562	107.889	108.243	106.403	107.674	106.667	106.778	105.979	106.403	106.743	107.319	108.056	106.722	108.104	106.444	107.139	106.694	106.819	108.062	107.694	107.653	107.875	107.396	107.417	107.333	107.528	107.194	107.104	105.486	106.292	107.236	106.222	106.312	108.535	109.153	106.014	106.931	106.771	107.118	106.861	106.5	106.91	107.764	107.403	106.701	105.694	106.681	106.701	106.826	107.035	107.118	106.049	108.028
PR8	1002	trace_002	107.319	106.646	106.375	106.875	107.486	106.535	106.431	106.472	107.0	107.819	108.486	108.104	106.743	107.736	107.111	106.938	107.444	106.208	106.59	107.042	106.41	105.931	106.16	106.285	105.424	106.201	105.958	106.493	106.111	106.111	105.396	106.167	106.0	107.389	106.972	106.715	107.319	107.688	106.743	106.139	105.528	106.583	105.958	106.278	106.215	105.688	106.368	106.215	105.34	105.354	106.354	106.271	106.062	105.396	105.646	105.833	105.271	106.208	105.458	106.549	105.701
PR8	1002	trace_003	107.521	105.681	105.972	106.889	106.646	106.569	106.722	106.604	106.153	106.833	107.097	106.25	107.292	106.826	105.528	106.312	106.736	106.806	106.222	106.667	106.562	107.931	106.472	106.736	108.0	105.979	107.979	107.264	106.819	106.444	106.924	110.271	106.708	106.507	106.826	107.382	108.354	106.819	108.66	107.743	108.007	106.035	107.167	107.167	107.639	106.382	106.104	107.181	107.833	108.931	107.965	108.715	108.951	108.792	110.278	106.896	107.312	107.91	107.215	106.764	106.972
PR8	1002	trace_004	105.083	104.738	104.262	104.107	104.893	104.262	104.298	104.048	104.071	105.024	104.69	104.298	104.131	104.357	103.56	103.643	104.845	103.952	103.679	104.369	104.286	103.429	105.095	104.262	104.893	105.202	106.631	105.667	104.286	104.238	105.202	104.321	105.048	105.048	104.631	105.274	105.155	105.06	104.905	103.988	104.869	104.738	103.357	104.821	104.369	104.036	104.155	103.75	103.238	104.536	103.476	104.536	103.726	103.821	103.75	103.976	103.548	103.476	105.202	104.583	104.595
PR8	1002	trace_005	107.458	108.736	109.188	111.403	110.104	108.542	108.465	107.771	109.319	108.042	108.222	107.743	108.688	107.278	108.174	108.514	107.646	108.083	107.444	108.479	110.153	107.118	107.951	107.097	107.0	106.625	109.826	107.604	107.778	108.854	107.979	107.757	108.174	108.354	108.785	108.333	108.139	108.59	109.368	108.958	110.715	110.701	110.319	108.764	108.757	108.646	110.118	109.181	107.681	107.146	108.34	108.361	110.417	108.931	108.014	108.25	107.833	107.312	107.104	107.174	108.111
PR8	1002	trace_006	112.0	111.271	111.319	111.451	111.403	111.507	111.979	111.389	111.938	111.944	111.576	109.84	109.986	109.222	108.625	107.743	108.764	108.979	108.396	108.931	108.028	111.368	110.424	111.528	110.771	111.493	111.257	111.41	113.507	112.354	110.736	112.861	111.812	109.306	109.819	108.528	109.583	109.979	110.264	111.229	110.576	108.944	108.312	108.514	108.472	108.083	109.681	108.028	107.847	107.417	108.125	109.215	107.611	106.889	106.958	106.465	105.965	106.368	107.986	106.16	106.167
PR8	1002	trace_007	109.729	111.153	111.917	108.965	107.722	109.382	107.715	107.91	108.299	108.139	107.979	110.056	108.125	109.312	108.361	107.875	108.736	108.632	108.479	108.382	108.66	109.062	108.757	109.319	109.243	109.757	109.986	110.875	110.201	109.458	110.646	109.535	109.722	108.153	109.243	110.653	109.972	111.035	110.875	110.375	109.882	109.021	109.569	109.59	110.257	110.653	110.361	111.09	110.16	111.014	111.319	112.028	110.639	111.431	112.257	112.062	110.667	111.528	111.028	112.674	113.181
PR8	1002	trace_008	109.806	108.799	109.576	108.618	109.09	106.368	106.604	106.75	106.403	107.792	106.812	106.076	106.194	105.854	107.153	106.361	106.451	106.368	106.583	106.604	105.84	105.583	106.333	106.951	107.667	107.799	107.611	108.681	109.062	108.611	110.104	110.292	110.778	109.319	107.944	106.882	107.083	107.611	108.986	108.896	108.597	109.59	109.188	110.139	107.917	108.007	108.396	108.604	108.632	110.389	108.826	108.424	107.903	107.514	107.583	107.451	107.632	107.778	108.993	108.375	108.056
PR8	1002	trace_009	111.299	109.868	108.062	106.785	105.882	106.493	106.021	105.438	105.549	105.264	105.222	105.201	105.674	105.521	105.549	105.243	105.125	104.514	104.486	105.146	104.771	105.438	106.292	104.736	105.125	106.132	105.486	105.993	105.722	106.049	106.014	105.299	105.41	106.222	105.819	105.215	105.861	105.549	105.993	106.243	106.125	105.569	106.125	106.312	105.167	105.0	105.986	105.326	105.951	105.306	104.917	104.771	105.417	104.965	105.181	104.792	105.201	105.174	105.542	105.125	104.243
PR8	1002	trace_010	112.875	110.535	111.118	112.201	114.896	113.042	112.729	111.382	109.972	109.688	112.306	111.972	111.208	109.924	112.208	113.188	113.194	114.792	116.188	116.042	114.118	115.042	114.181	112.896	112.903	113.292	112.826	112.153	114.007	114.34	114.035	113.257	114.132	114.646	112.438	112.847	113.958	111.826	112.819	113.979	112.681	111.972	114.924	112.75	118.257	116.375	114.424	115.542	113.382	113.153	113.514	112.75	113.875	112.951	115.104	115.424	114.646	115.278	116.056	116.069	116.556
PR8	1002	trace_011	108.792	107.826	108.069	108.424	108.271	108.465	108.271	108.875	107.799	107.979	107.819	108.181	107.729	108.924	108.278	108.083	107.653	108.271	107.306	108.181	108.208	107.208	107.521	107.701	106.868	108.84	107.882	107.09	107.799	106.312	106.312	106.792	106.722	107.146	106.451	107.812	107.812	107.292	106.91	107.486	109.569	109.264	108.722	108.0	107.451	108.194	107.521	107.174	109.507	108.507	108.597	108.472	108.493	108.674	109.264	108.986	109.972	109.049	110.007	108.826	108.681
PR8	1002	trace_012	104.833	104.321	103.786	103.69	104.083	104.167	104.143	103.024	103.024	104.048	103.952	103.762	104.012	104.25	103.095	103.845	104.893	103.714	103.429	104.286	103.75	102.976	105.119	103.429	103.619	103.44	105.774	105.333	104.369	104.512	104.94	104.762	104.893	104.988	103.393	104.476	104.524	104.333	104.345	103.619	104.0	103.821	102.524	104.917	105.048	103.833	104.167	104.155	103.786	104.06	103.583	104.44	103.452	103.321	103.69	103.893	103.583	103.369	104.131	104.917	104.738
PR8	1002	trace_013	113.201	111.653	109.972	110.319	109.062	110.181	110.285	109.486	110.243	111.979	112.146	109.583	109.153	109.479	110.132	108.806	110.556	111.306	110.569	110.264	109.806	110.653	112.194	110.569	111.382	111.465	111.111	109.368	112.104	112.014	111.243	113.076	113.306	113.778	113.083	113.062	109.639	110.583	109.979	110.097	109.194	109.104	108.625	109.59	109.083	108.583	111.153	112.951	109.465	110.771	109.5	109.861	108.861	107.764	109.347	110.139	109.181	110.104	111.632	112.299	110.847
PR8	1002	trace_014	109.111	106.924	107.111	106.708	108.118	108.542	109.257	108.708	110.167	108.736	110.118	110.042	110.521	110.028	109.229	108.576	107.618	109.285	107.174	108.153	107.715	106.715	107.701	107.188	107.799	108.417	109.056	107.41	107.958	108.986	108.833	108.194	108.0	108.681	108.556	109.271	107.222	108.278	108.25	108.097	106.625	105.993	107.507	108.014	108.0	108.167	107.271	108.271	107.729	108.0	107.667	107.66	106.882	106.854	107.743	106.771	106.875	107.403	106.528	106.583	107.944
PR8	1002	trace_015	109.354	108.201	109.806	108.125	107.562	108.271	107.931	107.41	108.062	107.979	111.243	108.5	108.472	107.826	107.91	108.576	107.056	106.903	106.826	107.632	107.014	107.993	107.958	109.264	109.097	112.854	111.743	112.41	110.542	108.535	108.861	109.5	115.076	112.75	114.09	112.528	111.792	108.931	108.507	108.146	107.847	107.347	108.368	107.264	108.146	108.479	108.292	109.674	106.41	106.375	106.799	107.833	107.771	107.653	107.75	106.833	108.167	109.347	106.562	107.674	106.924
PR8	1002	trace_016	106.062	105.257	105.931	104.583	105.229	104.951	105.417	106.681	105.34	107.917	106.597	107.944	105.875	106.708	106.535	105.903	105.312	105.167	105.861	104.896	105.389	105.493	105.181	105.993	105.181	104.694	105.882	104.84	107.208	105.424	105.236	105.417	105.66	106.16	105.875	104.771	109.729	107.91	105.16	106.215	104.812	105.389	105.326	106.84	105.521	105.639	105.215	107.576	108.528	107.646	106.694	107.618	107.951	108.993	109.292	104.903	105.771	106.222	105.431	105.243	106.201
PR8	1002	trace_017	109.493	108.417	108.299	108.417	109.292	107.701	107.201	108.319	108.674	107.701	107.181	107.368	107.722	107.812	107.049	108.868	110.271	109.194	108.389	107.806	107.201	106.903	107.625	108.361	108.889	107.875	107.757	108.576	108.507	110.896	109.458	109.208	109.139	110.743	110.514	109.986	109.715	109.618	113.007	113.938	110.451	109.646	109.965	110.16	110.375	111.188	114.007	109.924	109.25	109.861	109.5	109.729	111.361	110.549	108.743	107.882	109.139	107.868	108.375	110.069	111.25
PR8	1002	trace_018	109.757	108.583	107.375	107.66	108.729	106.882	108.354	107.688	108.097	108.312	108.25	113.847	113.583	114.597	112.639	113.896	112.833	112.84	114.139	112.347	109.646	109.639	109.646	111.583	109.444	108.104	106.979	106.944	107.965	109.542	107.153	108.16	107.701	108.403	108.792	110.403	110.382	108.951	107.729	107.535	107.681	106.785	107.701	108.181	108.306	108.701	109.917	109.938	107.764	107.479	108.028	106.438	107.507	106.847	107.875	107.771	108.049	107.424	108.639	109.417	108.326
PR8	1002	trace_019	109.25	107.743	106.646	106.924	107.778	106.042	106.743	107.569	106.639	106.139	106.347	106.819	106.771	106.431	105.875	108.201	107.014	107.847	107.118	107.465	107.715	107.66	107.972	108.882	108.931	108.84	108.354	108.868	108.285	108.938	107.562	106.611	107.715	106.889	107.292	106.271	107.278	105.993	106.771	106.993	106.007	106.174	105.569	106.667	106.271	106.729	106.854	106.931	107.319	106.021	106.382	107.007	105.188	105.799	106.167	106.118	106.306	106.604	106.785	105.646	106.986
PR8	1002	trace_020	105.972	106.0	106.438	106.771	106.681	107.0	106.701	105.882	105.972	104.917	105.16	104.799	105.417	105.028	105.417	104.66	105.257	105.451	106.111	105.451	106.139	105.597	104.576	105.188	104.694	105.278	105.062	106.319	105.396	105.583	106.139	106.944	106.965	106.743	109.007	108.097	107.882	107.549	109.799	107.264	106.993	107.889	106.931	107.326	106.806	107.285	107.347	106.521	106.486	107.25	106.924	107.125	106.715	105.771	105.174	105.792	105.375	105.583	105.562	105.84	104.403
PR8	1002	trace_021	112.292	108.972	109.16	108.326	108.465	108.646	108.514	109.0	107.41	109.153	109.632	108.111	109.118	109.417	109.007	109.285	110.41	109.076	110.076	108.389	109.701	110.062	108.639	109.424	108.479	109.785	108.549	109.694	109.299	108.562	107.812	108.069	108.549	110.076	109.924	108.924	110.118	108.417	111.326	110.944	110.993	110.576	111.479	110.465	109.243	108.951	108.833	108.465	110.451	112.465	110.014	110.924	109.778	110.653	114.028	113.076	111.59	112.653	112.486	113.792	112.854
PR8	1002	trace_022	110.632	108.347	108.125	110.576	109.993	110.5	109.771	110.285	108.34	108.312	107.875	107.806	109.632	107.722	107.604	107.139	106.25	106.569	106.097	105.944	105.847	106.208	106.75	106.389	107.208	106.201	106.347	105.611	106.667	105.201	108.875	106.028	106.521	106.458	107.076	106.979	106.146	105.986	105.889	106.069	106.347	105.979	105.41	106.312	105.764	105.09	105.868	105.806	105.653	106.354	106.729	107.194	107.215	107.021	107.146	107.361	107.181	107.333	106.396	106.958	107.438
PR8	1002	trace_023	105.576	104.493	105.736	105.243	104.722	104.847	104.118	105.264	104.333	104.264	104.611	106.153	106.118	105.347	104.729	104.972	105.639	104.542	105.34	104.646	105.438	104.604	104.597	104.736	105.285	105.597	106.493	105.806	107.389	106.292	105.424	105.424	105.069	104.236	105.417	105.611	104.944	105.507	105.625	105.792	104.806	105.361	105.389	104.611	104.91	104.708	104.646	104.34	104.951	105.611	104.979	105.382	105.611	103.903	104.438	104.715	104.896	104.653	104.639	104.799	105.146
PR8	1002	trace_024	105.475	105.875	104.817	105.225	105.942	105.8	106.967	105.192	105.358	105.458	105.033	105.117	104.458	105.108	104.3	104.417	104.667	104.258	104.658	104.908	104.967	103.958	104.042	104.892	104.383	104.725	105.75	106.317	105.308	105.05	106.325	105.3	105.125	105.592	105.983	105.783	105.242	105.142	105.017	105.492	105.508	105.6	104.967	105.425	105.375	105.192	106.808	105.033	105.017	105.842	105.075	105.108	105.217	106.017	105.692	106.383	105.183	105.667	105.5	106.017	105.992
